X;Y;X_COORD;Y_COORD;ADMI4;ADMI5;TOPONYMIE;ID_0;ISO;NAME_0;ID_1;NAME_1;ID_2;NAME_2;ID_3;NAME_3;ID_4;NAME_4;VARNAME_4;CCN_4;CCA_4;TYPE_4;ENGTYPE_4;Code_uniqu;urban_popR;urban_popD;urban_popA;urban_popC;urban_popP;urban_po_1;urban_po_2;urban_po_3;urban_po_4;urban_po_5;urban_po_6;urban_po_7;urban_po_8;CU_ville;X_wgs84;Y_wgs84
-16.10305064;14.7818008;381288;1634484;2221;2221037;Sow Khary;201;SEN;Senegal;2;Diourbel;6;Diourbel;15;Ndoulo;65;Ndoulo;;322020;3220201;Commune;Commune;Diourbel/Diourbel/Ndoulo/Ndoulo;Diourbel;Diourbel;Ndoulo;CR NDOULO;7787;9582;12037.02609;;;;;;;;;
-16.76063003;14.78476123;310505;1635263;7233;7233007;Keur Assane Lo;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482.1;;;;;;;;;
-16.42192163;14.78588649;346968;1635129;2121;2121023;Nake;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;51;Gawane;;312020;3120201;Commune;Commune;Diourbel/Bambey/Lambaye/Gawane;Diourbel;Bambey;Lambaye;CR GAWANE;9241;11708;14667.55782;;;;;;;;;
-16.64023869;14.79116195;323471;1635873;10234;10234066;Neourane;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;4318;;;;;;;;;
-16.76096329;14.78807551;310472;1635630;7233;7233033;Sinthiou Ngomene;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482;;;;;;;;;
-16.08751489;14.78897091;382964;1635269;2323;2323009;Keur S. Nd. Niang (Keu;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;80;Nghaye;;332020;3320203;Commune;Commune;Diourbel/Mbacke/Ndame/Nghaye;Diourbel;Mbacke;Ndame;CR NGHAYE;4305;4906;8701.77;;;;;;;;;
-16.56036167;14.79948934;332076;1636733;2122;2122023;Ndiaga Lambaye;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;52;Lambaye;;312020;3120202;Commune;Commune;Diourbel/Bambey/Lambaye/Lambaye;Diourbel;Bambey;Lambaye;CR LAMBAYE;15640;22568;2827;;;;;;;;;
-16.86391947;14.78398593;299384;1635267;10212;10212012;Keur Demba Ngoye;201;SEN;Senegal;13;Thies;41;Thies;106;Keur Moussa;383;Fandene;;722030;7220302;Commune;Commune;Thies/Thies/Keur Moussa/Fandene;Thies;Thies;Keur Moussa;CR FANDENE;8872;1154;;;;;;;;;;
-16.47036131;14.78758041;341755;1635350;2122;2122040;Thiegne Silane;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;52;Lambaye;;312020;3120202;Commune;Commune;Diourbel/Bambey/Lambaye/Lambaye;Diourbel;Bambey;Lambaye;CR LAMBAYE;15640;22568;2827;;;;;;;;;
-16.36896409;14.78523963;352668;1635022;2134;2134057;Thieckene Ndadene;201;SEN;Senegal;2;Diourbel;5;Bambey;13;Ngoye;58;Thiakhar;;312030;3120304;Commune;Commune;Diourbel/Bambey/Ngoye/Thiakhar;Diourbel;Bambey;Ngoye;CR THIAKHAR;14732;18189;2278;;;;;;;;;
-16.6216054;14.78883533;325475;1635601;10234;10234037;Mbosse;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;43182;;;;;;;;;
-16.04862447;14.78757801;387149;1635095;2321;2321033;Thienthie II;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;78;Dalla Ngabou;;332020;3320201;Commune;Commune;Diourbel/Mbacke/Ndame/Dalla Ngabou;Diourbel;Mbacke;Ndame;CR DALLA NGABOU;6758;6809;;;;;;;;;;
-16.7938351;14.78684613;306932;1635522;7233;7233025;Mbaba;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482.11782;;;;;;;;;
-16.46308344;14.79531871;342544;1636201;2122;2122006;Keur Daour Sall;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;52;Lambaye;;312020;3120202;Commune;Commune;Diourbel/Bambey/Lambaye/Lambaye;Diourbel;Bambey;Lambaye;CR LAMBAYE;15640;22568;28272;;;;;;;;;
-16.79725072;14.78202062;306560;1634991;7233;7233016;Keur Matar Fall;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482;;;;;;;;;
-16.08178146;14.78693675;383580;1635041;2323;2323011;Mbilly;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;80;Nghaye;;332020;3320203;Commune;Commune;Diourbel/Mbacke/Ndame/Nghaye;Diourbel;Mbacke;Ndame;CR NGHAYE;4305;4906;8701.771286;909;;;;;;;;
-16.69169554;14.78202339;317924;1634903;10234;10234009;Kandji Kanene;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;;;;;;;;;;
-16.73922761;14.78342332;312808;1635097;7233;7233036;Thiekhao;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482.11782;;;;;;;;;
-16.69685247;14.78343159;317370;1635063;10234;10234085;Sothiane;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;4318;;;;;;;;;
-16.27841307;14.78549703;362415;1634993;2215;2215012;Mbambe;201;SEN;Senegal;2;Diourbel;6;Diourbel;14;Ndindy;63;Taiba Moutoupha;;322010;3220105;Commune;Commune;Diourbel/Diourbel/Ndindy/Taiba Moutoupha;Diourbel;Diourbel;Ndindy;CR TAIBA MOUTOUP;;;;;;;;;;;;
-16.10834528;14.78341165;380719;1634665;2221;2221035;Nianghe;201;SEN;Senegal;2;Diourbel;6;Diourbel;15;Ndoulo;65;Ndoulo;;322020;3220201;Commune;Commune;Diourbel/Diourbel/Ndoulo/Ndoulo;Diourbel;Diourbel;Ndoulo;CR NDOULO;7787;9582;12037.0261;;;;;;;;;
-16.04446996;14.7834113;387594;1634632;2321;2321035;ThienthieIV;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;78;Dalla Ngabou;;332020;3320201;Commune;Commune;Diourbel/Mbacke/Ndame/Dalla Ngabou;Diourbel;Mbacke;Ndame;CR DALLA NGABOU;6758;6809;;;;;;;;;;
-16.52502033;14.78062734;335866;1634620;2122;2122020;Mekhe Lambaye;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;52;Lambaye;;312020;3120202;Commune;Commune;Diourbel/Bambey/Lambaye/Lambaye;Diourbel;Bambey;Lambaye;CR LAMBAYE;15640;22568;28272;;;;;;;;;
-16.27084899;14.78202248;363227;1634604;2215;2215020;Ndia Lakhass;201;SEN;Senegal;2;Diourbel;6;Diourbel;14;Ndindy;63;Taiba Moutoupha;;322010;3220105;Commune;Commune;Diourbel/Diourbel/Ndindy/Taiba Moutoupha;Diourbel;Diourbel;Ndindy;CR TAIBA M;;;;;;;;;;;;
-16.68835798;14.77924607;318281;1634593;10234;10234090;Thilla Boubou;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;;;;;;;;;;
-16.31919046;14.78119075;358023;1634542;2215;2215028;Nkheul;201;SEN;Senegal;2;Diourbel;6;Diourbel;14;Ndindy;63;Taiba Moutoupha;;322010;3220105;Commune;Commune;Diourbel/Diourbel/Ndindy/Taiba Moutoupha;Diourbel;Diourbel;Ndindy;CR TAIBA MOUTOUP;;;;;;;;;;;;
-16.61742695;14.77778378;325916;1634375;10234;10234045;Ndiandiar;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;431;;;;;;;;;
-16.10834751;14.78201949;380718;1634511;2221;2221036;Petit Mbeye;201;SEN;Senegal;2;Diourbel;6;Diourbel;15;Ndoulo;65;Ndoulo;;322020;3220201;Commune;Commune;Diourbel/Diourbel/Ndoulo/Ndoulo;Diourbel;Diourbel;Ndoulo;CR NDOULO;7787;9582;12037.026;;;;;;;;;
-16.04804048;14.78011356;387208;1634269;2321;2321034;Thienthie III;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;78;Dalla Ngabou;;332020;3320201;Commune;Commune;Diourbel/Mbacke/Ndame/Dalla Ngabou;Diourbel;Mbacke;Ndame;CR DALLA NGABOU;6758;680;;;;;;;;;;
-16.88570139;14.77338911;297029;1634114;10212;10212033;Touba Peykouck;201;SEN;Senegal;13;Thies;41;Thies;106;Keur Moussa;383;Fandene;;722030;7220302;Commune;Commune;Thies/Thies/Keur Moussa/Fandene;Thies;Thies;Keur Moussa;CR FANDENE;8872;11548;1;;;;;;;;;
-16.42679435;14.77808291;346438;1634269;2121;2121043;Sar;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;51;Gawane;;312020;3120201;Commune;Commune;Diourbel/Bambey/Lambaye/Gawane;Diourbel;Bambey;Lambaye;CR GAWANE;9241;11708;14667.55782;;;;;;;;;
-16.61576325;14.77639451;326094;1634220;10234;10234081;Samel Ndour;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;43;;;;;;;;;
-16.86419425;14.77591348;299347;1634374;10212;10212018;Keur Matar Arame;201;SEN;Senegal;13;Thies;41;Thies;106;Keur Moussa;383;Fandene;;722030;7220302;Commune;Commune;Thies/Thies/Keur Moussa/Fandene;Thies;Thies;Keur Moussa;CR FANDENE;8872;1154;;;;;;;;;;
-16.78169393;14.77647472;308230;1634364;7233;7233027;Mbambara;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482.11782;;;;;;;;;
-16.19801474;14.77236903;371061;1633493;2225;2225008;Keur Diabel;201;SEN;Senegal;2;Diourbel;6;Diourbel;15;Ndoulo;69;Toure Mbonde;;322020;3220205;Commune;Commune;Diourbel/Diourbel/Ndoulo/Toure Mbonde;Diourbel;Diourbel;Ndoulo;CR TOURE MBONDE;63;;;;;;;;;;;
-16.67082241;14.779446;320169;1634601;10234;10234051;Ndiefougne Pal;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;3042;;;;;;;;;;
-16.0555712;14.77924756;386397;1634177;2321;2321019;Fintel Serere II;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;78;Dalla Ngabou;;332020;3320201;Commune;Commune;Diourbel/Mbacke/Ndame/Dalla Ngabou;Diourbel;Mbacke;Ndame;CR DALLA NGABOU;6758;6;;;;;;;;;;
-16.28840031;14.76185767;361325;1632384;2215;2215005;Gouye Ndiaye;201;SEN;Senegal;2;Diourbel;6;Diourbel;14;Ndindy;63;Taiba Moutoupha;;322010;3220105;Commune;Commune;Diourbel/Diourbel/Ndindy/Taiba Moutoupha;Diourbel;Diourbel;Ndindy;CR TAIBA M;;;;;;;;;;;;
-16.87121053;14.76770516;298584;1633472;10212;10212019;Keur Mor Ndiaye;201;SEN;Senegal;13;Thies;41;Thies;106;Keur Moussa;383;Fandene;;722030;7220302;Commune;Commune;Thies/Thies/Keur Moussa/Fandene;Thies;Thies;Keur Moussa;CR FANDENE;8872;1154;;;;;;;;;;
-16.18647508;14.77555635;372305;1633839;2225;2225038;Thysse;201;SEN;Senegal;2;Diourbel;6;Diourbel;15;Ndoulo;69;Toure Mbonde;;322020;3220205;Commune;Commune;Diourbel/Diourbel/Ndoulo/Toure Mbonde;Diourbel;Diourbel;Ndoulo;CR TOURE MBONDE;6315;9;;;;;;;;;;
-16.09044679;14.77884135;382643;1634150;2323;2323003;Darou Ndiaye;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;80;Nghaye;;332020;3320203;Commune;Commune;Diourbel/Mbacke/Ndame/Nghaye;Diourbel;Mbacke;Ndame;CR NGHAYE;4305;4906;8701.771286;;;;;;;;;
-16.30723841;14.75084135;359290;1631177;2215;2215038;Yamal;201;SEN;Senegal;2;Diourbel;6;Diourbel;14;Ndindy;63;Taiba Moutoupha;;322010;3220105;Commune;Commune;Diourbel/Diourbel/Ndindy/Taiba Moutoupha;Diourbel;Diourbel;Ndindy;CR TAIBA MOUTOUPH;;;;;;;;;;;;
-16.64169078;14.77425027;323301;1634003;10234;10234062;Ndiothie;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;4318;;;;;;;;;
-16.80141765;14.7725801;306103;1633950;7233;7233022;Khaye Baback;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482.117;;;;;;;;;
-16.1771051;14.77629134;373314;1633915;2225;2225022;Pal Seck;201;SEN;Senegal;2;Diourbel;6;Diourbel;15;Ndoulo;69;Toure Mbonde;;322020;3220205;Commune;Commune;Diourbel/Diourbel/Ndoulo/Toure Mbonde;Diourbel;Diourbel;Ndoulo;CR TOURE MBONDE;6315;;;;;;;;;;;
-16.60386554;14.74997716;327354;1631288;2124;2124017;Thiathiao Kaba;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;;;;;;;;;;
-16.12223663;14.7764742;379220;1633905;2221;2221009;Kandji;201;SEN;Senegal;2;Diourbel;6;Diourbel;15;Ndoulo;65;Ndoulo;;322020;3220201;Commune;Commune;Diourbel/Diourbel/Ndoulo/Ndoulo;Diourbel;Diourbel;Ndoulo;CR NDOULO;7787;9582;12037.0261;;;;;;;;;
-16.35956899;14.77584022;353673;1633976;2134;2134025;Mbeye;201;SEN;Senegal;2;Diourbel;5;Bambey;13;Ngoye;58;Thiakhar;;312030;3120304;Commune;Commune;Diourbel/Bambey/Ngoye/Thiakhar;Diourbel;Bambey;Ngoye;CR THIAKHAR;14732;18189;22786.8303;;;;;;;;;
-16.56521673;14.77176263;331532;1633669;2124;2124011;Ndongue;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;54;Refane;;312020;3120204;Commune;Commune;Diourbel/Bambey/Lambaye/Refane;Diourbel;Bambey;Lambaye;CR REFANE;13852;18822;23579.84055;;;;;;;;;
-16.81113523;14.77175396;305056;1633867;7233;7233015;Keur Matabara Nguemb;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;1;;;;;;;;;
-16.50471861;14.76650662;338041;1633043;2123;2123013;Ndiakalack;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;53;Ngogom;;312020;3120203;Commune;Commune;Diourbel/Bambey/Lambaye/Ngogom;Diourbel;Bambey;Lambaye;CR NGOGOM;12243;17473;21889.83923;;;;;;;;;
-16.77022959;14.76696498;309456;1633302;7233;7233014;Keur Malamine Ndiaye;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;1;;;;;;;;;
-16.48613387;14.77368621;340047;1633824;2122;2122001;Dagaye Toure;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;52;Lambaye;;312020;3120202;Commune;Commune;Diourbel/Bambey/Lambaye/Lambaye;Diourbel;Bambey;Lambaye;CR LAMBAYE;15640;22568;28272;;;;;;;;;
-16.48197235;14.77369489;340495;1633822;2122;2122011;Keur Samba Gaye;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;52;Lambaye;;312020;3120202;Commune;Commune;Diourbel/Bambey/Lambaye/Lambaye;Diourbel;Bambey;Lambaye;CR LAMBAYE;15640;22568;282;;;;;;;;;
-16.64169469;14.772298;323299;1633787;10234;10234072;Ngogom;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;43182;;;;;;;;;
-16.63335148;14.77202277;324197;1633750;10234;10234048;Ndienene;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;4318;;;;;;;;;
-16.76114107;14.76979999;310437;1633608;7233;7233018;Keur Mory Dione;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482;;;;;;;;;
-16.10900501;14.77610423;380644;1633857;2221;2221024;Merina Thiakho;201;SEN;Senegal;2;Diourbel;6;Diourbel;15;Ndoulo;65;Ndoulo;;322020;3220201;Commune;Commune;Diourbel/Diourbel/Ndoulo/Ndoulo;Diourbel;Diourbel;Ndoulo;CR NDOULO;7787;9582;12037;;;;;;;;;
-16.09292012;14.77366783;382374;1633579;2323;2323014;Ndia Thiakho;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;80;Nghaye;;332020;3320203;Commune;Commune;Diourbel/Mbacke/Ndame/Nghaye;Diourbel;Mbacke;Ndame;CR NGHAYE;4305;4906;8701.771286;;;;;;;;;
-16.89765115;14.76766109;295737;1633491;10212;10212029;Peykouck Serere;201;SEN;Senegal;13;Thies;41;Thies;106;Keur Moussa;383;Fandene;;722030;7220302;Commune;Commune;Thies/Thies/Keur Moussa/Fandene;Thies;Thies;Keur Moussa;CR FANDENE;8872;1154;;;;;;;;;;
-16.01957321;14.78014164;390272;1634258;2321;2321018;Fintel Serere I;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;78;Dalla Ngabou;;332020;3320201;Commune;Commune;Diourbel/Mbacke/Ndame/Dalla Ngabou;Diourbel;Mbacke;Ndame;CR DALLA NGABOU;6758;6;;;;;;;;;;
-16.33335092;14.77091308;356492;1633414;2215;2215013;Mbaplol I;201;SEN;Senegal;2;Diourbel;6;Diourbel;14;Ndindy;63;Taiba Moutoupha;;322010;3220105;Commune;Commune;Diourbel/Diourbel/Ndindy/Taiba Moutoupha;Diourbel;Diourbel;Ndindy;CR TAIBA MOUT;;;;;;;;;;;;
-16.01773621;14.77471661;390467;1633657;2321;2321012;Dalla Peulh II;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;78;Dalla Ngabou;;332020;3320201;Commune;Commune;Diourbel/Mbacke/Ndame/Dalla Ngabou;Diourbel;Mbacke;Ndame;CR DALLA NGABOU;6758;680;;;;;;;;;;
-16.64169548;14.76869177;323296;1633388;10234;10234086;Thiar Dendel;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;;;;;;;;;;
-16.63974487;14.76868755;323506;1633386;10234;10234033;Mbayene;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;43182;;;;;;;;;
-16.6508496;14.76812941;322310;1633333;10234;10234046;Ndiawrigne;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;431;;;;;;;;;
-16.90946779;14.76590991;294463;1633308;10212;10212027;Ndouffouck;201;SEN;Senegal;13;Thies;41;Thies;106;Keur Moussa;383;Fandene;;722030;7220302;Commune;Commune;Thies/Thies/Keur Moussa/Fandene;Thies;Thies;Keur Moussa;CR FANDENE;8872;11548;163;;;;;;;;;
-16.33056483;14.76951902;356791;1633258;2215;2215014;Mbaplol II;201;SEN;Senegal;2;Diourbel;6;Diourbel;14;Ndindy;63;Taiba Moutoupha;;322010;3220105;Commune;Commune;Diourbel/Diourbel/Ndindy/Taiba Moutoupha;Diourbel;Diourbel;Ndindy;CR TAIBA MOU;;;;;;;;;;;;
-16.70537808;14.77014629;316441;1633600;10234;10234060;Ndiobene;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;4318;;;;;;;;;
-16.53474218;14.76813486;334810;1633245;2123;2123019;Ndioum;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;53;Ngogom;;312020;3120203;Commune;Commune;Diourbel/Bambey/Lambaye/Ngogom;Diourbel;Bambey;Lambaye;CR NGOGOM;12243;17473;21889.83923;;;;;;;;;
-16.77780688;14.76563247;308639;1633161;7233;7233035;Thiaware;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482.11782;;;;;;;;;
-16.14800155;14.75922609;376437;1632011;2221;2221025;Ndiassy Diagne;201;SEN;Senegal;2;Diourbel;6;Diourbel;15;Ndoulo;65;Ndoulo;;322020;3220201;Commune;Commune;Diourbel/Diourbel/Ndoulo/Ndoulo;Diourbel;Diourbel;Ndoulo;CR NDOULO;7787;9582;12037;;;;;;;;;
-16.12501587;14.76951804;378917;1633137;2221;2221041;Tene;201;SEN;Senegal;2;Diourbel;6;Diourbel;15;Ndoulo;65;Ndoulo;;322020;3220201;Commune;Commune;Diourbel/Diourbel/Ndoulo/Ndoulo;Diourbel;Diourbel;Ndoulo;CR NDOULO;7787;9582;12037.0261;;;;;;;;;
-16.80717849;14.7683688;305479;1633489;7233;7233037;Thienaba Seck;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482.11;;;;;;;;;
-16.00701583;14.76689866;391617;1632787;2321;2321011;Dalla Peulh I;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;78;Dalla Ngabou;;332020;3320201;Commune;Commune;Diourbel/Mbacke/Ndame/Dalla Ngabou;Diourbel;Mbacke;Ndame;CR DALLA NGABOU;6758;680;;;;;;;;;;
-16.31615378;14.77367834;358345;1633709;2215;2215015;Mbarassane;201;SEN;Senegal;2;Diourbel;6;Diourbel;14;Ndindy;63;Taiba Moutoupha;;322010;3220105;Commune;Commune;Diourbel/Diourbel/Ndindy/Taiba Moutoupha;Diourbel;Diourbel;Ndindy;CR TAIBA MOU;;;;;;;;;;;;
-16.24902307;14.76526485;365566;1632737;2215;2215036;Thiendiegne;201;SEN;Senegal;2;Diourbel;6;Diourbel;14;Ndindy;63;Taiba Moutoupha;;322010;3220105;Commune;Commune;Diourbel/Diourbel/Ndindy/Taiba Moutoupha;Diourbel;Diourbel;Ndindy;CR TAIBA MO;;;;;;;;;;;;
-16.79669816;14.76451926;306604;1633054;7233;7233038;Thienaba Gare;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;389;Thienaba;;722020;7220203;Commune;Commune;Thies/Thies/Thienaba/Thienaba;Thies;Thies;Thieneba;CR THIENEBA;9941;13022;18482.11;;;;;;;;;
-16.4732801;14.76855322;341427;1633247;2123;2123001;Bak (Keur Aliou Diouf);201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;52;Lambaye;;312020;3120202;Commune;Commune;Diourbel/Bambey/Lambaye/Lambaye;Diourbel;Bambey;Lambaye;CR LAMBAYE;15640;225;;;;;;;;;;
-16.65558432;14.76536601;321798;1633031;10234;10234027;Keur Yakham Rouba;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;3;;;;;;;;;;
-16.85044691;14.76367918;300816;1633008;10221;10221020;Keur Madaro Niang;201;SEN;Senegal;13;Thies;41;Thies;107;Notto;385;Notto;;722010;7220101;Commune;Commune;Thies/Thies/Notto/Notto;Thies;Thies;Notto;CR NOTTO;20610;25661;36420.64394;;;;;;;;;
-16.57780333;14.76535911;330172;1632970;2124;2124008;Ndie Lambaye;201;SEN;Senegal;2;Diourbel;5;Bambey;12;Lambaye;54;Refane;;312020;3120204;Commune;Commune;Diourbel/Bambey/Lambaye/Refane;Diourbel;Bambey;Lambaye;CR REFANE;13852;18822;23579.84;;;;;;;;;
-16.87059571;14.76314636;298646;1632967;10212;10212014;Keur Karamokho;201;SEN;Senegal;13;Thies;41;Thies;106;Keur Moussa;383;Fandene;;722030;7220302;Commune;Commune;Thies/Thies/Keur Moussa/Fandene;Thies;Thies;Keur Moussa;CR FANDENE;8872;11548;;;;;;;;;;
-16.67780443;14.76451878;319405;1632955;10234;10234026;Keur Thione;201;SEN;Senegal;13;Thies;41;Thies;108;Thienaba;390;Touba Toul;;722020;7220204;Commune;Commune;Thies/Thies/Thienaba/Touba Toul;Thies;Thies;Thieneba;CR TOUBA TOUL;22558;30425;4;;;;;;;;;
-16.00367483;14.76767258;391977;1632871;2321;2321036;Thieppe Dalla;201;SEN;Senegal;2;Diourbel;7;Mbacke;17;Ndame;78;Dalla Ngabou;;332020;3320201;Commune;Commune;Diourbel/Mbacke/Ndame/Dalla Ngabou;Diourbel;Mbacke;Ndame;CR DALLA NGABOU;6758;680;;;;;;;;;;
