02/01/1980;-14.9505671;12.9107495;Rattus rattus;5;Kolda;;
02/01/1980;-14.800671;13.976496;Rattus rattus;5;Koungheul;;
02/01/1980;135;174;Rattus rattus;5;Linguere;;
02/01/1980;71;188;Rattus rattus;5;Louga;;
02/01/1980;240;189;Rattus rattus;5;Matam;;
02/01/1980;31;119;Rattus rattus;5;Mbour;;
02/01/1980;212;45;Rattus rattus;5;Medina Gounass;;
02/01/1980;174;155;Rattus rattus;5;Naoure;;
02/01/1980;-15.774601;13.741978;Rattus rattus;5;Nioro du Rip;;
02/01/1980;-16.544251;12.490088;Rattus rattus;5;Oussouye;;
02/01/1980;7;138;Rattus rattus;5;Pikine;;
02/01/1980;144;246;Rattus rattus;5;Podor;;
02/01/1980;103;235;Rattus rattus;5;Richard-Toll;;
02/01/1980;-17.270929;14.71554;Rattus rattus;5;Rufisque;;
02/01/1980;-15.5943388;12.8836881;Rattus rattus;5;Sedhiou;;
02/01/1980;217;83;Rattus rattus;5;Tambacounda;;
02/01/1980;37;131;Rattus rattus;5;Tassette Peulh;;
02/01/1980;34;140;Rattus rattus;5;Thies;;
02/01/1980;-16.50453;12.788583;Rattus rattus;5;Thionkh Essyl;;
02/01/1980;-16.8119382;14.9526715;Rattus rattus;5;Tivaouane;;
02/01/1980;91;140;Rattus rattus;5;Touba-Mbacke;;
02/01/1980;-14.1059408;13.1440754;Rattus rattus;5;Velingara;;
02/01/1980;-16.2639825;12.5641479;Rattus rattus;5;Ziguinchor;;
