DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT;date ajout;resp. ajout;;
03/12/1909;18;49;track;Loug-Sain;N2;;10/12/2014;JLF&JMD;;
03/12/1909;18;50;track;Loug-Sain;N2;;10/12/2014;JLF&JMD;;
03/12/1909;18;51;track;Loug-Sain;N2;;10/12/2014;JLF&JMD;;
03/12/1909;18;55;track;Sain-Rich;N2;;10/12/2014;JLF&JMD;;
03/12/1909;18;56;track;Sain-Rich;N2;;10/12/2014;JLF&JMD;;
03/12/1909;19;1;track;Zigu-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;19;4;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;19;7;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;19;12;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;19;17;track;Fara-Banj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;19;25;track;Banj-Kaol;N5;;10/12/2014;JLF&JMD;;
03/12/1909;19;26;track;Mbou-Kaol;N1;;10/12/2014;JLF&JMD;;
03/12/1909;19;34;track;Diou-Toub;N3;;10/12/2014;JLF&JMD;;
03/12/1909;19;42;track;Kebe-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;19;47;track;Loug-Dahr;RD;;10/12/2014;JLF&JMD;;
03/12/1909;19;56;track;Sain-Rich;N2;;10/12/2014;JLF&JMD;;
03/12/1909;20;1;track;Zigu-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;20;4;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;20;8;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;20;12;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;20;17;track;Fara-Banj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;20;25;track;Kaol-Fara;N4;;10/12/2014;JLF&JMD;;
03/12/1909;20;26;track;Mbou-Kaol;N1;;10/12/2014;JLF&JMD;;
03/12/1909;20;35;track;Diou-Toub;N3;;10/12/2014;JLF&JMD;;
03/12/1909;20;40;track;Kebe-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;20;41;track;Kebe-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;20;46;track;Loug-Dahr;RD;;10/12/2014;JLF&JMD;;
03/12/1909;20;57;track;Sain-Rich;N2;;10/12/2014;JLF&JMD;;
03/12/1909;21;1;track;Zigu-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;21;4;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;21;7;track;Sedh-Zigu;RD;;10/12/2014;JLF&JMD;;
03/12/1909;21;8;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;21;9;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;21;13;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;21;17;track;Fara-Banj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;21;24;track;Kaol-Fara;N4;;10/12/2014;JLF&JMD;;
03/12/1909;21;26;track;Kaol-Kafr;N1;;10/12/2014;JLF&JMD;;
03/12/1909;21;31;track;;RD;;10/12/2014;JLF&JMD;;
03/12/1909;21;35;track;Diou-Toub;N3;;10/12/2014;JLF&JMD;;
03/12/1909;21;38;track;Kebe-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;21;39;track;Kebe-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;21;45;track;Loug-Dahr;RD;;10/12/2014;JLF&JMD;;
03/12/1909;21;57;track;Sain-Rich;N2;;10/12/2014;JLF&JMD;;
03/12/1909;21;62;track;Rich-Maur;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;22;1;track;Zigu-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;22;4;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;22;7;track;Sedh-Zigu;RD;;10/12/2014;JLF&JMD;;
03/12/1909;22;9;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;22;13;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;22;17;track;Fara-Banj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;22;23;track;Kaol-Fara;N4;;10/12/2014;JLF&JMD;;
03/12/1909;22;26;track;Kaol-Kafr;N1;;10/12/2014;JLF&JMD;;
03/12/1909;22;31;track;;RD;;10/12/2014;JLF&JMD;;
03/12/1909;22;35;track;Diou-Toub;N3;;10/12/2014;JLF&JMD;;
03/12/1909;22;37;track;Kebe-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;22;45;track;Loug-Dahr;RD;;10/12/2014;JLF&JMD;;
03/12/1909;22;58;track;Sain-Rich;N2;;10/12/2014;JLF&JMD;;
03/12/1909;22;62;track;Rich-Maur;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;23;1;track;Zigu-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;23;3;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;23;7;track;Sedh-Zigu;RD;;10/12/2014;JLF&JMD;;
03/12/1909;23;9;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;23;13;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;23;17;track;Fara-Banj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;23;22;track;Kaol-Fara;N4;;10/12/2014;JLF&JMD;;
03/12/1909;23;26;track;Kaol-Kafr;N1;;10/12/2014;JLF&JMD;;
03/12/1909;23;31;track;;RD;;10/12/2014;JLF&JMD;;
03/12/1909;23;34;track;Kafr-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;23;35;track;Diou-Toub;N3;;10/12/2014;JLF&JMD;;
03/12/1909;23;36;track;Diou-Toub;N3;;10/12/2014;JLF&JMD;;
03/12/1909;23;45;track;Loug-Dahr;RD;;10/12/2014;JLF&JMD;;
03/12/1909;23;58;track;Sain-Rich;N2;;10/12/2014;JLF&JMD;;
03/12/1909;23;61;track;Rich-Maur;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;24;1;track;Zigu-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;24;3;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;24;7;track;Sedh-Zigu;RD;;10/12/2014;JLF&JMD;;
03/12/1909;24;9;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;24;13;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;24;14;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;24;15;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;24;17;track;Fara-Banj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;24;21;track;Kaol-Fara;N4;;10/12/2014;JLF&JMD;;
03/12/1909;24;26;track;Kaol-Kafr;N1;;10/12/2014;JLF&JMD;;
03/12/1909;24;31;track;;RD;;10/12/2014;JLF&JMD;;
03/12/1909;24;33;track;Kafr-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;24;37;track;Toub-Dahr;N3;;10/12/2014;JLF&JMD;;
03/12/1909;24;45;track;Loug-Dahr;RD;;10/12/2014;JLF&JMD;;
03/12/1909;24;59;track;Sain-Rich;N2;;10/12/2014;JLF&JMD;;
03/12/1909;24;60;track;Rich-Maur;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;24;61;track;Rich-Maur;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;25;1;track;Zigu-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;25;3;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;25;7;track;Sedh-Zigu;RD;;10/12/2014;JLF&JMD;;
03/12/1909;25;10;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;25;15;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;25;17;track;Fara-Banj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;25;20;track;Kaol-Fara;N4;;10/12/2014;JLF&JMD;;
03/12/1909;25;25;track;Kaol-Kafr;N1;;10/12/2014;JLF&JMD;;
03/12/1909;25;31;track;Kafr-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;25;32;track;Kafr-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;25;33;track;Kafr-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;25;38;track;Toub-Dahr;N3;;10/12/2014;JLF&JMD;;
03/12/1909;25;39;track;Toub-Dahr;N3;;10/12/2014;JLF&JMD;;
03/12/1909;25;44;track;Loug-Dahr;RD;;10/12/2014;JLF&JMD;;
03/12/1909;25;59;track;Sain-Rich;N2;;10/12/2014;JLF&JMD;;
03/12/1909;26;0;track;Zigu-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;26;3;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;26;6;track;Sedh-Zigu;RD;;10/12/2014;JLF&JMD;;
03/12/1909;26;10;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;26;15;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;26;17;track;Fara-Banj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;26;19;track;Kaol-Fara;N4;;10/12/2014;JLF&JMD;;
03/12/1909;26;25;track;Kaol-Kafr;N1;;10/12/2014;JLF&JMD;;
03/12/1909;26;30;track;Kafr-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;26;39;track;Toub-Dahr;N3;;10/12/2014;JLF&JMD;;
03/12/1909;26;40;track;Toub-Dahr;N3;;10/12/2014;JLF&JMD;;
03/12/1909;26;44;track;Loug-Dahr;RD;;10/12/2014;JLF&JMD;;
03/12/1909;26;59;track;Sain-Rich;N2;;10/12/2014;JLF&JMD;;
03/12/1909;27;2;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;27;5;track;Kold-Sedh;RD;;10/12/2014;JLF&JMD;;
03/12/1909;27;6;track;Kold-Sedh;RD;;10/12/2014;JLF&JMD;;
03/12/1909;27;8;track;Sedh-Fara;RD;;10/12/2014;JLF&JMD;;
03/12/1909;27;9;track;Sedh-Fara;RD;;10/12/2014;JLF&JMD;;
03/12/1909;27;10;track;Sedh-Fara;RD;;10/12/2014;JLF&JMD;;
03/12/1909;27;11;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;27;15;track;Banj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;27;17;track;Fara-Banj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;27;18;track;Kaol-Fara;N4;;10/12/2014;JLF&JMD;;
03/12/1909;27;19;track;Kaol-Fara;N4;;10/12/2014;JLF&JMD;;
03/12/1909;27;25;track;Kaol-Kafr;N1;;10/12/2014;JLF&JMD;;
03/12/1909;27;29;track;Kafr-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;27;40;track;Toub-Dahr;N3;;10/12/2014;JLF&JMD;;
03/12/1909;27;41;track;Toub-Dahr;N3;;10/12/2014;JLF&JMD;;
03/12/1909;27;44;track;Loug-Dahr;RD;;10/12/2014;JLF&JMD;;
03/12/1909;27;59;track;Rich-Daga;N2;;10/12/2014;JLF&JMD;;
03/12/1909;28;3;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;28;7;track;Kold-Sedh;RD;;10/12/2014;JLF&JMD;;
03/12/1909;28;8;track;Sedh-Fara;RD;;10/12/2014;JLF&JMD;;
03/12/1909;28;12;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;28;13;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;28;14;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;28;15;track;Fara-Zigu;N4;;10/12/2014;JLF&JMD;;
03/12/1909;28;17;track;Kaol-Fara;N4;;10/12/2014;JLF&JMD;;
03/12/1909;28;25;track;Kaol-Kafr;N1;;10/12/2014;JLF&JMD;;
03/12/1909;28;26;track;Kafr-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;28;27;track;Kafr-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;28;28;track;Kafr-Toub;RD;;10/12/2014;JLF&JMD;;
03/12/1909;28;41;track;Toub-Dahr;N3;;10/12/2014;JLF&JMD;;
03/12/1909;28;42;track;Toub-Dahr;N3;;10/12/2014;JLF&JMD;;
03/12/1909;28;43;track;Loug-Dahr;RD;;10/12/2014;JLF&JMD;;
03/12/1909;28;59;track;Rich-Daga;N2;;10/12/2014;JLF&JMD;;
03/12/1909;28;60;track;Rich-Daga;N2;;10/12/2014;JLF&JMD;;
03/12/1909;29;4;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;29;5;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;29;7;track;Kold-Sedh;RD;;10/12/2014;JLF&JMD;;
03/12/1909;29;15;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;29;17;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;29;18;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;29;25;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;29;43;track;Toub-Dahr;N3;;10/12/2014;JLF&JMD;;
03/12/1909;29;60;track;Rich-Daga;N2;;10/12/2014;JLF&JMD;;
03/12/1909;30;5;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;30;8;track;Kold-Sedh;RD;;10/12/2014;JLF&JMD;;
03/12/1909;30;15;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;30;19;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;30;25;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;30;43;track;Dahr-Ling;N3;;10/12/2014;JLF&JMD;;
03/12/1909;30;60;track;Rich-Daga;N2;;10/12/2014;JLF&JMD;;
03/12/1909;31;4;track;Kold-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;31;5;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;31;8;track;Kold-Sedh;RD;;10/12/2014;JLF&JMD;;
03/12/1909;31;15;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;31;20;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;31;25;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;31;43;track;Dahr-Ling;N3;;10/12/2014;JLF&JMD;;
03/12/1909;31;60;track;Rich-Daga;N2;;10/12/2014;JLF&JMD;;
03/12/1909;32;2;track;Kold-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;32;3;track;Kold-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;32;5;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;32;8;track;Kold-Sedh;RD;;10/12/2014;JLF&JMD;;
03/12/1909;32;15;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;32;16;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;32;17;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;32;20;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;32;25;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;32;43;track;Dahr-Ling;N3;;10/12/2014;JLF&JMD;;
03/12/1909;32;60;track;Daga-Podo;N2;;10/12/2014;JLF&JMD;;
03/12/1909;33;0;track;Kold-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;33;1;track;Kold-Guin;foreign;;10/12/2014;JLF&JMD;;
03/12/1909;33;5;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;33;7;track;Kold-Sedh;RD;;10/12/2014;JLF&JMD;;
03/12/1909;33;18;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;33;20;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;33;24;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;33;25;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;33;44;track;Dahr-Ling;N3;;10/12/2014;JLF&JMD;;
03/12/1909;33;60;track;Daga-Podo;N2;;10/12/2014;JLF&JMD;;
03/12/1909;34;6;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;34;18;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;34;20;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;34;23;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;34;44;track;Dahr-Ling;N3;;10/12/2014;JLF&JMD;;
03/12/1909;34;60;track;Daga-Podo;N2;;10/12/2014;JLF&JMD;;
03/12/1909;35;7;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;35;18;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;35;21;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;35;23;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;35;43;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;35;60;track;Daga-Podo;N2;;10/12/2014;JLF&JMD;;
03/12/1909;36;8;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;36;17;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;36;21;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;36;23;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;36;43;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;36;60;track;Daga-Podo;N2;;10/12/2014;JLF&JMD;;
03/12/1909;37;8;track;Zigu-Kold;N6;;10/12/2014;JLF&JMD;;
03/12/1909;37;16;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;37;20;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;37;23;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;37;43;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;37;60;track;Daga-Podo;N2;;10/12/2014;JLF&JMD;;
03/12/1909;37;61;track;Daga-Podo;N2;;10/12/2014;JLF&JMD;;
03/12/1909;38;8;track;Kold-Diao;N6;;10/12/2014;JLF&JMD;;
03/12/1909;38;16;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;38;18;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;38;19;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;38;23;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;38;43;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;38;60;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;39;7;track;Kold-Diao;N6;;10/12/2014;JLF&JMD;;
03/12/1909;39;9;track;Kold-Veli;RD;;10/12/2014;JLF&JMD;;
03/12/1909;39;16;track;Fara-Janj;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;39;18;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;39;24;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;39;42;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;39;60;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;40;7;track;Kold-Diao;N6;;10/12/2014;JLF&JMD;;
03/12/1909;40;9;track;Kold-Veli;RD;;10/12/2014;JLF&JMD;;
03/12/1909;40;16;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;40;18;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;40;24;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;40;42;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;40;60;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;41;7;track;Kold-Diao;N6;;10/12/2014;JLF&JMD;;
03/12/1909;41;10;track;Kold-Veli;RD;;10/12/2014;JLF&JMD;;
03/12/1909;41;15;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;41;18;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;41;24;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;41;42;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;41;60;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;42;7;track;Kold-Diao;N6;;10/12/2014;JLF&JMD;;
03/12/1909;42;10;track;Kold-Veli;RD;;10/12/2014;JLF&JMD;;
03/12/1909;42;15;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;42;18;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;42;24;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;42;41;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;42;60;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;43;7;track;Kold-Diao;N6;;10/12/2014;JLF&JMD;;
03/12/1909;43;10;track;Kold-Veli;RD;;10/12/2014;JLF&JMD;;
03/12/1909;43;14;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;43;17;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;43;23;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;43;41;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;43;60;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;44;8;track;Kold-Diao;N6;;10/12/2014;JLF&JMD;;
03/12/1909;44;10;track;Kold-Veli;RD;;10/12/2014;JLF&JMD;;
03/12/1909;44;14;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;44;16;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;44;23;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;44;41;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;44;59;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;44;60;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;45;8;track;Kold-Diao;N6;;10/12/2014;JLF&JMD;;
03/12/1909;45;10;track;Kold-Veli;RD;;10/12/2014;JLF&JMD;;
03/12/1909;45;13;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;45;16;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;45;23;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;45;41;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;45;59;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;46;8;track;Kold-Diao;N6;;10/12/2014;JLF&JMD;;
03/12/1909;46;11;track;Kold-Veli;RD;;10/12/2014;JLF&JMD;;
03/12/1909;46;14;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;46;16;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;46;23;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;46;41;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;46;58;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;47;8;track;Kold-Diao;N6;;10/12/2014;JLF&JMD;;
03/12/1909;47;11;track;Kold-Veli;RD;;10/12/2014;JLF&JMD;;
03/12/1909;47;14;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;47;16;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;47;22;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;47;41;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;47;57;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;47;58;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;48;8;track;Diao-Tamb;N6;;10/12/2014;JLF&JMD;;
03/12/1909;48;11;track;Kold-Veli;RD;;10/12/2014;JLF&JMD;;
03/12/1909;48;14;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;48;16;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;48;22;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;48;41;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;48;56;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;48;57;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;49;8;track;Diao-Tamb;N6;;10/12/2014;JLF&JMD;;
03/12/1909;49;11;track;Diao-Tamb;N6;;10/12/2014;JLF&JMD;;
03/12/1909;49;14;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;49;16;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;49;22;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;49;41;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;49;42;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;49;56;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;50;9;track;Diao-Tamb;N6;;10/12/2014;JLF&JMD;;
03/12/1909;50;10;track;Diao-Tamb;N6;;10/12/2014;JLF&JMD;;
03/12/1909;50;12;track;Diao-Tamb;N6;;10/12/2014;JLF&JMD;;
03/12/1909;50;16;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;50;21;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;50;42;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;50;55;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;51;13;track;Diao-Tamb;N6;;10/12/2014;JLF&JMD;;
03/12/1909;51;16;track;Janj-Fara;Gambian;;10/12/2014;JLF&JMD;;
03/12/1909;51;21;track;Kafr-Tamb;N1;;10/12/2014;JLF&JMD;;
03/12/1909;51;42;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;51;43;track;Ling-Mata;N3;;10/12/2014;JLF&JMD;;
03/12/1909;51;54;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
03/12/1909;51;55;track;Podo-Mata;N2;;10/12/2014;JLF&JMD;;
