DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;;
04/01/1980;274;38;track;;;52075;;19/07/2014;JLF;;
04/01/1980;274;42;track;;;53475;;19/07/2014;JLF;;
04/01/1980;274;43;track;;;53825;;19/07/2014;JLF;;
04/01/1980;273;9;track;;;41924;;19/07/2014;JLF;;
04/01/1980;273;10;track;;;42274;;19/07/2014;JLF;;
04/01/1980;273;11;track;;;42624;;19/07/2014;JLF;;
04/01/1980;273;13;track;;;43324;;19/07/2014;JLF;;
04/01/1980;273;20;track;;;45774;;19/07/2014;JLF;;
04/01/1980;273;21;track;;;46124;;19/07/2014;JLF;;
04/01/1980;273;26;track;;;47874;;19/07/2014;JLF;;
04/01/1980;273;27;track;;;48224;;19/07/2014;JLF;;
04/01/1980;273;38;track;;;52074;;19/07/2014;JLF;;
04/01/1980;273;43;track;;;53824;;19/07/2014;JLF;;
04/01/1980;273;44;track;;;54174;;19/07/2014;JLF;;
04/01/1980;272;5;track;;;40523;;19/07/2014;JLF;;
04/01/1980;272;6;track;;;40873;;19/07/2014;JLF;;
04/01/1980;272;7;track;;;41223;;19/07/2014;JLF;;
04/01/1980;272;8;track;;;41573;;19/07/2014;JLF;;
04/01/1980;272;9;track;;;41923;;19/07/2014;JLF;;
04/01/1980;272;13;track;;;43323;;19/07/2014;JLF;;
04/01/1980;272;20;track;;;45773;;19/07/2014;JLF;;
04/01/1980;272;25;track;;;47523;;19/07/2014;JLF;;
04/01/1980;272;26;track;;;47873;;19/07/2014;JLF;;
04/01/1980;272;27;track;;;48223;;19/07/2014;JLF;;
04/01/1980;272;38;track;;;52073;;19/07/2014;JLF;;
04/01/1980;272;44;track;;;54173;;19/07/2014;JLF;;
04/01/1980;272;45;track;;;54523;;19/07/2014;JLF;;
04/01/1980;272;46;track;;;54873;;19/07/2014;JLF;;
04/01/1980;272;47;track;;;55223;;19/07/2014;JLF;;
04/01/1980;271;0;track;;;38772;;19/07/2014;JLF;;
04/01/1980;271;1;track;;;39122;;19/07/2014;JLF;;
04/01/1980;271;2;track;;;39472;;19/07/2014;JLF;;
04/01/1980;271;3;track;;;39822;;19/07/2014;JLF;;
04/01/1980;271;4;track;;;40172;;19/07/2014;JLF;;
04/01/1980;271;5;track;;;40522;;19/07/2014;JLF;;
04/01/1980;271;13;track;;;43322;;19/07/2014;JLF;;
04/01/1980;271;19;track;;;45422;;19/07/2014;JLF;;
04/01/1980;271;20;track;;;45772;;19/07/2014;JLF;;
04/01/1980;271;25;track;;;47522;;19/07/2014;JLF;;
04/01/1980;271;38;track;;;52072;;19/07/2014;JLF;;
04/01/1980;271;39;track;;;52422;;19/07/2014;JLF;;
04/01/1980;271;43;track;;;53822;;19/07/2014;JLF;;
04/01/1980;271;44;track;;;54172;;19/07/2014;JLF;;
04/01/1980;271;45;track;;;54522;;19/07/2014;JLF;;
04/01/1980;270;13;track;;;43321;;19/07/2014;JLF;;
04/01/1980;270;18;track;;;45071;;19/07/2014;JLF;;
04/01/1980;270;19;track;;;45421;;19/07/2014;JLF;;
04/01/1980;270;25;track;;;47521;;19/07/2014;JLF;;
04/01/1980;270;35;track;;;51021;;19/07/2014;JLF;;
04/01/1980;270;36;track;;;51371;;19/07/2014;JLF;;
04/01/1980;270;37;track;;;51721;;19/07/2014;JLF;;
04/01/1980;270;38;track;;;52071;;19/07/2014;JLF;;
04/01/1980;270;39;track;;;52421;;19/07/2014;JLF;;
04/01/1980;270;40;track;;;52771;;19/07/2014;JLF;;
04/01/1980;270;41;track;;;53121;;19/07/2014;JLF;;
04/01/1980;270;42;track;;;53471;;19/07/2014;JLF;;
04/01/1980;270;43;track;;;53821;;19/07/2014;JLF;;
04/01/1980;270;45;track;;;54521;;19/07/2014;JLF;;
04/01/1980;269;12;track;;;42970;;19/07/2014;JLF;;
04/01/1980;269;13;track;;;43320;;19/07/2014;JLF;;
04/01/1980;269;16;track;;;44370;;19/07/2014;JLF;;
04/01/1980;269;17;track;;;44720;;19/07/2014;JLF;;
04/01/1980;269;18;track;;;45070;;19/07/2014;JLF;;
04/01/1980;269;25;track;;;47520;;19/07/2014;JLF;;
04/01/1980;269;34;track;;;50670;;19/07/2014;JLF;;
04/01/1980;269;35;track;;;51020;;19/07/2014;JLF;;
04/01/1980;269;39;track;;;52420;;19/07/2014;JLF;;
04/01/1980;269;45;track;;;54520;;19/07/2014;JLF;;
04/01/1980;269;46;track;;;54870;;19/07/2014;JLF;;
04/01/1980;268;0;track;;;38769;;19/07/2014;JLF;;
04/01/1980;268;12;track;;;42969;;19/07/2014;JLF;;
04/01/1980;268;15;track;;;44019;;19/07/2014;JLF;;
04/01/1980;268;16;track;;;44369;;19/07/2014;JLF;;
04/01/1980;268;17;track;;;44719;;19/07/2014;JLF;;
04/01/1980;268;24;track;;;47169;;19/07/2014;JLF;;
04/01/1980;268;25;track;;;47519;;19/07/2014;JLF;;
04/01/1980;268;33;track;;;50319;;19/07/2014;JLF;;
04/01/1980;268;34;track;;;50669;;19/07/2014;JLF;;
04/01/1980;268;38;track;;;52069;;19/07/2014;JLF;;
04/01/1980;268;39;track;;;52419;;19/07/2014;JLF;;
04/01/1980;268;46;track;;;54869;;19/07/2014;JLF;;
04/01/1980;267;0;track;;;38768;;19/07/2014;JLF;;
04/01/1980;267;1;track;;;39118;;19/07/2014;JLF;;
04/01/1980;267;10;track;;;42268;;19/07/2014;JLF;;
04/01/1980;267;11;track;;;42618;;19/07/2014;JLF;;
04/01/1980;267;12;track;;;42968;;19/07/2014;JLF;;
04/01/1980;267;13;track;;;43318;;19/07/2014;JLF;;
04/01/1980;267;14;track;;;43668;;19/07/2014;JLF;;
04/01/1980;267;15;track;;;44018;;19/07/2014;JLF;;
04/01/1980;267;17;track;;;44718;;19/07/2014;JLF;;
04/01/1980;267;18;track;;;45068;;19/07/2014;JLF;;
04/01/1980;267;24;track;;;47168;;19/07/2014;JLF;;
04/01/1980;267;32;track;;;49968;;19/07/2014;JLF;;
04/01/1980;267;33;track;;;50318;;19/07/2014;JLF;;
04/01/1980;267;38;track;;;52068;;19/07/2014;JLF;;
04/01/1980;267;46;track;;;54868;;19/07/2014;JLF;;
04/01/1980;267;47;track;;;55218;;19/07/2014;JLF;;
04/01/1980;266;1;track;;;39117;;19/07/2014;JLF;;
04/01/1980;266;2;track;;;39467;;19/07/2014;JLF;;
04/01/1980;266;8;track;;;41567;;19/07/2014;JLF;;
04/01/1980;266;9;track;;;41917;;19/07/2014;JLF;;
04/01/1980;266;10;track;;;42267;;19/07/2014;JLF;;
04/01/1980;266;18;track;;;45067;;19/07/2014;JLF;;
04/01/1980;266;19;track;;;45417;;19/07/2014;JLF;;
04/01/1980;266;24;track;;;47167;;19/07/2014;JLF;;
04/01/1980;266;31;track;;;49617;;19/07/2014;JLF;;
04/01/1980;266;32;track;;;49967;;19/07/2014;JLF;;
04/01/1980;266;38;track;;;52067;;19/07/2014;JLF;;
04/01/1980;266;46;track;;;54867;;19/07/2014;JLF;;
04/01/1980;265;2;track;;;39466;;19/07/2014;JLF;;
04/01/1980;265;3;track;;;39816;;19/07/2014;JLF;;
04/01/1980;265;4;track;;;40166;;19/07/2014;JLF;;
04/01/1980;265;5;track;;;40516;;19/07/2014;JLF;;
04/01/1980;265;6;track;;;40866;;19/07/2014;JLF;;
04/01/1980;265;7;track;;;41216;;19/07/2014;JLF;;
04/01/1980;265;8;track;;;41566;;19/07/2014;JLF;;
04/01/1980;265;19;track;;;45416;;19/07/2014;JLF;;
04/01/1980;265;24;track;;;47166;;19/07/2014;JLF;;
04/01/1980;265;25;track;;;47516;;19/07/2014;JLF;;
04/01/1980;265;29;track;;;48916;;19/07/2014;JLF;;
04/01/1980;265;30;track;;;49266;;19/07/2014;JLF;;
04/01/1980;265;31;track;;;49616;;19/07/2014;JLF;;
04/01/1980;265;38;track;;;52066;;19/07/2014;JLF;;
04/01/1980;265;46;track;;;54866;;19/07/2014;JLF;;
04/01/1980;264;4;track;;;40165;;19/07/2014;JLF;;
04/01/1980;264;19;track;;;45415;;19/07/2014;JLF;;
04/01/1980;264;25;track;;;47515;;19/07/2014;JLF;;
04/01/1980;264;28;track;;;48565;;19/07/2014;JLF;;
04/01/1980;264;29;track;;;48915;;19/07/2014;JLF;;
04/01/1980;264;38;track;;;52065;;19/07/2014;JLF;;
04/01/1980;264;46;track;;;54865;;19/07/2014;JLF;;
04/01/1980;263;4;track;;;40164;;19/07/2014;JLF;;
04/01/1980;263;5;track;;;40514;;19/07/2014;JLF;;
04/01/1980;263;19;track;;;45414;;19/07/2014;JLF;;
04/01/1980;263;25;track;;;47514;;19/07/2014;JLF;;
04/01/1980;263;26;track;;;47864;;19/07/2014;JLF;;
04/01/1980;263;27;track;;;48214;;19/07/2014;JLF;;
04/01/1980;263;28;track;;;48564;;19/07/2014;JLF;;
04/01/1980;263;38;track;;;52064;;19/07/2014;JLF;;
04/01/1980;263;46;track;;;54864;;19/07/2014;JLF;;
04/01/1980;262;5;track;;;40513;;19/07/2014;JLF;;
04/01/1980;262;19;track;;;45413;;19/07/2014;JLF;;
04/01/1980;262;20;track;;;45763;;19/07/2014;JLF;;
04/01/1980;262;25;track;;;47513;;19/07/2014;JLF;;
04/01/1980;262;26;track;;;47863;;19/07/2014;JLF;;
04/01/1980;262;37;track;;;51713;;19/07/2014;JLF;;
04/01/1980;262;38;track;;;52063;;19/07/2014;JLF;;
04/01/1980;262;46;track;;;54863;;19/07/2014;JLF;;
04/01/1980;261;5;track;;;40512;;19/07/2014;JLF;;
04/01/1980;261;6;track;;;40862;;19/07/2014;JLF;;
04/01/1980;261;20;track;;;45762;;19/07/2014;JLF;;
04/01/1980;261;21;track;;;46112;;19/07/2014;JLF;;
04/01/1980;261;24;track;;;47162;;19/07/2014;JLF;;
04/01/1980;261;25;track;;;47512;;19/07/2014;JLF;;
04/01/1980;261;37;track;;;51712;;19/07/2014;JLF;;
04/01/1980;261;46;track;;;54862;;19/07/2014;JLF;;
04/01/1980;261;47;track;;;55212;;19/07/2014;JLF;;
04/01/1980;261;57;track;;;58712;;19/07/2014;JLF;;
04/01/1980;261;58;track;;;59062;;19/07/2014;JLF;;
04/01/1980;261;59;track;;;59412;;19/07/2014;JLF;;
04/01/1980;261;60;track;;;59762;;19/07/2014;JLF;;
04/01/1980;260;6;track;;;40861;;19/07/2014;JLF;;
04/01/1980;260;7;track;;;41211;;19/07/2014;JLF;;
04/01/1980;260;21;track;;;46111;;19/07/2014;JLF;;
04/01/1980;260;23;track;;;46811;;19/07/2014;JLF;;
04/01/1980;260;24;track;;;47161;;19/07/2014;JLF;;
04/01/1980;260;37;track;;;51711;;19/07/2014;JLF;;
04/01/1980;260;38;track;;;52061;;19/07/2014;JLF;;
04/01/1980;260;42;track;;;53461;;19/07/2014;JLF;;
04/01/1980;260;43;track;;;53811;;19/07/2014;JLF;;
04/01/1980;260;44;track;;;54161;;19/07/2014;JLF;;
04/01/1980;260;45;track;;;54511;;19/07/2014;JLF;;
04/01/1980;260;46;track;;;54861;;19/07/2014;JLF;;
04/01/1980;260;47;track;;;55211;;19/07/2014;JLF;;
04/01/1980;260;48;track;;;55561;;19/07/2014;JLF;;
04/01/1980;260;54;track;;;57661;;19/07/2014;JLF;;
04/01/1980;260;55;track;;;58011;;19/07/2014;JLF;;
04/01/1980;260;56;track;;;58361;;19/07/2014;JLF;;
04/01/1980;260;57;track;;;58711;;19/07/2014;JLF;;
04/01/1980;260;60;track;;;59761;;19/07/2014;JLF;;
04/01/1980;260;61;track;;;60111;;19/07/2014;JLF;;
04/01/1980;259;7;track;;;41210;;19/07/2014;JLF;;
04/01/1980;259;8;track;;;41560;;19/07/2014;JLF;;
04/01/1980;259;10;track;;;42260;;19/07/2014;JLF;;
04/01/1980;259;11;track;;;42610;;19/07/2014;JLF;;
04/01/1980;259;12;track;;;42960;;19/07/2014;JLF;;
04/01/1980;259;13;track;;;43310;;19/07/2014;JLF;;
04/01/1980;259;14;track;;;43660;;19/07/2014;JLF;;
04/01/1980;259;21;track;;;46110;;19/07/2014;JLF;;
04/01/1980;259;22;track;;;46460;;19/07/2014;JLF;;
04/01/1980;259;23;track;;;46810;;19/07/2014;JLF;;
04/01/1980;259;35;track;;;51010;;19/07/2014;JLF;;
04/01/1980;259;36;track;;;51360;;19/07/2014;JLF;;
04/01/1980;259;37;track;;;51710;;19/07/2014;JLF;;
04/01/1980;259;38;track;;;52060;;19/07/2014;JLF;;
04/01/1980;259;39;track;;;52410;;19/07/2014;JLF;;
04/01/1980;259;40;track;;;52760;;19/07/2014;JLF;;
04/01/1980;259;41;track;;;53110;;19/07/2014;JLF;;
04/01/1980;259;42;track;;;53460;;19/07/2014;JLF;;
04/01/1980;259;46;track;;;54860;;19/07/2014;JLF;;
04/01/1980;259;47;track;;;55210;;19/07/2014;JLF;;
04/01/1980;259;48;track;;;55560;;19/07/2014;JLF;;
04/01/1980;259;49;track;;;55910;;19/07/2014;JLF;;
04/01/1980;259;50;track;;;56260;;19/07/2014;JLF;;
04/01/1980;259;53;track;;;57310;;19/07/2014;JLF;;
04/01/1980;259;54;track;;;57660;;19/07/2014;JLF;;
04/01/1980;259;61;track;;;60110;;19/07/2014;JLF;;
04/01/1980;258;8;track;;;41559;;19/07/2014;JLF;;
04/01/1980;258;9;track;;;41909;;19/07/2014;JLF;;
04/01/1980;258;10;track;;;42259;;19/07/2014;JLF;;
04/01/1980;258;14;track;;;43659;;19/07/2014;JLF;;
04/01/1980;258;15;track;;;44009;;19/07/2014;JLF;;
04/01/1980;258;16;track;;;44359;;19/07/2014;JLF;;
04/01/1980;258;17;track;;;44709;;19/07/2014;JLF;;
04/01/1980;258;18;track;;;45059;;19/07/2014;JLF;;
04/01/1980;258;19;track;;;45409;;19/07/2014;JLF;;
04/01/1980;258;20;track;;;45759;;19/07/2014;JLF;;
04/01/1980;258;21;track;;;46109;;19/07/2014;JLF;;
04/01/1980;258;23;track;;;46809;;19/07/2014;JLF;;
04/01/1980;258;24;track;;;47159;;19/07/2014;JLF;;
04/01/1980;258;34;track;;;50659;;19/07/2014;JLF;;
04/01/1980;258;35;track;;;51009;;19/07/2014;JLF;;
04/01/1980;258;47;track;;;55209;;19/07/2014;JLF;;
04/01/1980;258;48;track;;;55559;;19/07/2014;JLF;;
04/01/1980;258;50;track;;;56259;;19/07/2014;JLF;;
04/01/1980;258;51;track;;;56609;;19/07/2014;JLF;;
04/01/1980;258;52;track;;;56959;;19/07/2014;JLF;;
04/01/1980;258;53;track;;;57309;;19/07/2014;JLF;;
04/01/1980;258;54;track;;;57659;;19/07/2014;JLF;;
04/01/1980;258;55;track;;;58009;;19/07/2014;JLF;;
04/01/1980;258;56;track;;;58359;;19/07/2014;JLF;;
04/01/1980;258;61;track;;;60109;;19/07/2014;JLF;;
04/01/1980;258;62;track;;;60459;;19/07/2014;JLF;;
04/01/1980;258;63;track;;;60809;;19/07/2014;JLF;;
04/01/1980;257;16;track;;;44358;;19/07/2014;JLF;;
04/01/1980;257;24;track;;;47158;;19/07/2014;JLF;;
04/01/1980;257;25;track;;;47508;;19/07/2014;JLF;;
04/01/1980;257;26;track;;;47858;;19/07/2014;JLF;;
04/01/1980;257;27;track;;;48208;;19/07/2014;JLF;;
04/01/1980;257;28;track;;;48558;;19/07/2014;JLF;;
04/01/1980;257;31;track;;;49608;;19/07/2014;JLF;;
04/01/1980;257;32;track;;;49958;;19/07/2014;JLF;;
04/01/1980;257;33;track;;;50308;;19/07/2014;JLF;;
04/01/1980;257;34;track;;;50658;;19/07/2014;JLF;;
04/01/1980;257;47;track;;;55208;;19/07/2014;JLF;;
04/01/1980;257;50;track;;;56258;;19/07/2014;JLF;;
04/01/1980;257;56;track;;;58358;;19/07/2014;JLF;;
04/01/1980;257;57;track;;;58708;;19/07/2014;JLF;;
04/01/1980;257;58;track;;;59058;;19/07/2014;JLF;;
04/01/1980;257;59;track;;;59408;;19/07/2014;JLF;;
04/01/1980;257;63;track;;;60808;;19/07/2014;JLF;;
04/01/1980;257;64;track;;;61158;;19/07/2014;JLF;;
04/01/1980;257;65;track;;;61508;;19/07/2014;JLF;;
04/01/1980;257;66;track;;;61858;;19/07/2014;JLF;;
04/01/1980;257;67;track;;;62208;;19/07/2014;JLF;;
04/01/1980;257;68;track;;;62558;;19/07/2014;JLF;;
04/01/1980;257;69;track;;;62908;;19/07/2014;JLF;;
04/01/1980;256;15;track;;;44007;;19/07/2014;JLF;;
04/01/1980;256;16;track;;;44357;;19/07/2014;JLF;;
04/01/1980;256;24;track;;;47157;;19/07/2014;JLF;;
04/01/1980;256;25;track;;;47507;;19/07/2014;JLF;;
04/01/1980;256;28;track;;;48557;;19/07/2014;JLF;;
04/01/1980;256;29;track;;;48907;;19/07/2014;JLF;;
04/01/1980;256;30;track;;;49257;;19/07/2014;JLF;;
04/01/1980;256;31;track;;;49607;;19/07/2014;JLF;;
04/01/1980;256;33;track;;;50307;;19/07/2014;JLF;;
04/01/1980;256;46;track;;;54857;;19/07/2014;JLF;;
04/01/1980;256;47;track;;;55207;;19/07/2014;JLF;;
04/01/1980;256;50;track;;;56257;;19/07/2014;JLF;;
04/01/1980;256;59;track;;;59407;;19/07/2014;JLF;;
04/01/1980;256;60;track;;;59757;;19/07/2014;JLF;;
04/01/1980;256;69;track;;;62907;;19/07/2014;JLF;;
04/01/1980;256;70;track;;;63257;;19/07/2014;JLF;;
04/01/1980;255;14;track;;;43656;;19/07/2014;JLF;;
04/01/1980;255;15;track;;;44006;;19/07/2014;JLF;;
04/01/1980;255;33;track;;;50306;;19/07/2014;JLF;;
04/01/1980;255;34;track;;;50656;;19/07/2014;JLF;;
04/01/1980;255;44;track;;;54156;;19/07/2014;JLF;;
04/01/1980;255;45;track;;;54506;;19/07/2014;JLF;;
04/01/1980;255;46;track;;;54856;;19/07/2014;JLF;;
04/01/1980;255;50;track;;;56256;;19/07/2014;JLF;;
04/01/1980;255;60;track;;;59756;;19/07/2014;JLF;;
04/01/1980;255;61;track;;;60106;;19/07/2014;JLF;;
04/01/1980;255;69;track;;;62906;;19/07/2014;JLF;;
04/01/1980;255;70;track;;;63256;;19/07/2014;JLF;;
04/01/1980;254;13;track;;;43305;;19/07/2014;JLF;;
04/01/1980;254;14;track;;;43655;;19/07/2014;JLF;;
04/01/1980;254;32;track;;;49955;;19/07/2014;JLF;;
04/01/1980;254;33;track;;;50305;;19/07/2014;JLF;;
04/01/1980;254;34;track;;;50655;;19/07/2014;JLF;;
04/01/1980;254;35;track;;;51005;;19/07/2014;JLF;;
04/01/1980;254;36;track;;;51355;;19/07/2014;JLF;;
04/01/1980;254;43;track;;;53805;;19/07/2014;JLF;;
04/01/1980;254;44;track;;;54155;;19/07/2014;JLF;;
04/01/1980;254;50;track;;;56255;;19/07/2014;JLF;;
04/01/1980;254;61;track;;;60105;;19/07/2014;JLF;;
04/01/1980;254;69;track;;;62905;;19/07/2014;JLF;;
04/01/1980;253;12;track;;;42954;;19/07/2014;JLF;;
04/01/1980;253;13;track;;;43304;;19/07/2014;JLF;;
04/01/1980;253;31;track;;;49604;;19/07/2014;JLF;;
04/01/1980;253;32;track;;;49954;;19/07/2014;JLF;;
04/01/1980;253;36;track;;;51354;;19/07/2014;JLF;;
04/01/1980;253;37;track;;;51704;;19/07/2014;JLF;;
04/01/1980;253;41;track;;;53104;;19/07/2014;JLF;;
04/01/1980;253;42;track;;;53454;;19/07/2014;JLF;;
04/01/1980;253;43;track;;;53804;;19/07/2014;JLF;;
04/01/1980;253;50;track;;;56254;;19/07/2014;JLF;;
04/01/1980;253;61;track;;;60104;;19/07/2014;JLF;;
04/01/1980;253;62;track;;;60454;;19/07/2014;JLF;;
04/01/1980;253;69;track;;;62904;;19/07/2014;JLF;;
04/01/1980;252;12;track;;;42953;;19/07/2014;JLF;;
04/01/1980;252;30;track;;;49253;;19/07/2014;JLF;;
04/01/1980;252;31;track;;;49603;;19/07/2014;JLF;;
04/01/1980;252;32;track;;;49953;;19/07/2014;JLF;;
04/01/1980;252;37;track;;;51703;;19/07/2014;JLF;;
04/01/1980;252;38;track;;;52053;;19/07/2014;JLF;;
04/01/1980;252;40;track;;;52753;;19/07/2014;JLF;;
04/01/1980;252;41;track;;;53103;;19/07/2014;JLF;;
04/01/1980;252;50;track;;;56253;;19/07/2014;JLF;;
04/01/1980;252;62;track;;;60453;;19/07/2014;JLF;;
04/01/1980;252;69;track;;;62903;;19/07/2014;JLF;;
04/01/1980;251;11;track;;;42602;;19/07/2014;JLF;;
04/01/1980;251;12;track;;;42952;;19/07/2014;JLF;;
04/01/1980;251;30;track;;;49252;;19/07/2014;JLF;;
04/01/1980;251;32;track;;;49952;;19/07/2014;JLF;;
04/01/1980;251;33;track;;;50302;;19/07/2014;JLF;;
04/01/1980;251;38;track;;;52052;;19/07/2014;JLF;;
04/01/1980;251;39;track;;;52402;;19/07/2014;JLF;;
04/01/1980;251;40;track;;;52752;;19/07/2014;JLF;;
04/01/1980;251;50;track;;;56252;;19/07/2014;JLF;;
04/01/1980;251;62;track;;;60452;;19/07/2014;JLF;;
04/01/1980;251;69;track;;;62902;;19/07/2014;JLF;;
04/01/1980;250;11;track;;;42601;;19/07/2014;JLF;;
04/01/1980;250;29;track;;;48901;;19/07/2014;JLF;;
04/01/1980;250;30;track;;;49251;;19/07/2014;JLF;;
04/01/1980;250;33;track;;;50301;;19/07/2014;JLF;;
04/01/1980;250;49;track;;;55901;;19/07/2014;JLF;;
04/01/1980;250;50;track;;;56251;;19/07/2014;JLF;;
04/01/1980;250;62;track;;;60451;;19/07/2014;JLF;;
04/01/1980;250;69;track;;;62901;;19/07/2014;JLF;;
04/01/1980;249;10;track;;;42250;;19/07/2014;JLF;;
04/01/1980;249;11;track;;;42600;;19/07/2014;JLF;;
04/01/1980;249;28;track;;;48550;;19/07/2014;JLF;;
04/01/1980;249;29;track;;;48900;;19/07/2014;JLF;;
04/01/1980;249;33;track;;;50300;;19/07/2014;JLF;;
04/01/1980;249;48;track;;;55550;;19/07/2014;JLF;;
04/01/1980;249;49;track;;;55900;;19/07/2014;JLF;;
04/01/1980;249;50;track;;;56250;;19/07/2014;JLF;;
04/01/1980;249;62;track;;;60450;;19/07/2014;JLF;;
04/01/1980;249;69;track;;;62900;;19/07/2014;JLF;;
04/01/1980;249;70;track;;;63250;;19/07/2014;JLF;;
04/01/1980;249;71;track;;;63600;;19/07/2014;JLF;;
04/01/1980;249;72;track;;;63950;;19/07/2014;JLF;;
04/01/1980;249;73;track;;;64300;;19/07/2014;JLF;;
04/01/1980;249;74;track;;;64650;;19/07/2014;JLF;;
04/01/1980;249;75;track;;;65000;;19/07/2014;JLF;;
04/01/1980;248;10;track;;;42249;;19/07/2014;JLF;;
04/01/1980;248;27;track;;;48199;;19/07/2014;JLF;;
04/01/1980;248;28;track;;;48549;;19/07/2014;JLF;;
04/01/1980;248;33;track;;;50299;;19/07/2014;JLF;;
04/01/1980;248;47;track;;;55199;;19/07/2014;JLF;;
04/01/1980;248;48;track;;;55549;;19/07/2014;JLF;;
04/01/1980;248;50;track;;;56249;;19/07/2014;JLF;;
04/01/1980;248;51;track;;;56599;;19/07/2014;JLF;;
04/01/1980;248;52;track;;;56949;;19/07/2014;JLF;;
04/01/1980;248;53;track;;;57299;;19/07/2014;JLF;;
04/01/1980;248;54;track;;;57649;;19/07/2014;JLF;;
04/01/1980;248;55;track;;;57999;;19/07/2014;JLF;;
04/01/1980;248;56;track;;;58349;;19/07/2014;JLF;;
04/01/1980;248;57;track;;;58699;;19/07/2014;JLF;;
04/01/1980;248;58;track;;;59049;;19/07/2014;JLF;;
04/01/1980;248;59;track;;;59399;;19/07/2014;JLF;;
04/01/1980;248;60;track;;;59749;;19/07/2014;JLF;;
04/01/1980;248;61;track;;;60099;;19/07/2014;JLF;;
04/01/1980;248;62;track;;;60449;;19/07/2014;JLF;;
04/01/1980;248;63;track;;;60799;;19/07/2014;JLF;;
04/01/1980;248;75;track;;;64999;;19/07/2014;JLF;;
04/01/1980;247;9;track;;;41898;;19/07/2014;JLF;;
04/01/1980;247;10;track;;;42248;;19/07/2014;JLF;;
04/01/1980;247;27;track;;;48198;;19/07/2014;JLF;;
04/01/1980;247;33;track;;;50298;;19/07/2014;JLF;;
04/01/1980;247;47;track;;;55198;;19/07/2014;JLF;;
04/01/1980;247;51;track;;;56598;;19/07/2014;JLF;;
04/01/1980;247;57;track;;;58698;;19/07/2014;JLF;;
04/01/1980;247;58;track;;;59048;;19/07/2014;JLF;;
04/01/1980;247;62;track;;;60448;;19/07/2014;JLF;;
04/01/1980;247;63;track;;;60798;;19/07/2014;JLF;;
04/01/1980;247;64;track;;;61148;;19/07/2014;JLF;;
04/01/1980;247;75;track;;;64998;;19/07/2014;JLF;;
04/01/1980;247;76;track;;;65348;;19/07/2014;JLF;;
04/01/1980;246;9;track;;;41897;;19/07/2014;JLF;;
04/01/1980;246;27;track;;;48197;;19/07/2014;JLF;;
04/01/1980;246;32;track;;;49947;;19/07/2014;JLF;;
04/01/1980;246;33;track;;;50297;;19/07/2014;JLF;;
04/01/1980;246;46;track;;;54847;;19/07/2014;JLF;;
04/01/1980;246;47;track;;;55197;;19/07/2014;JLF;;
04/01/1980;246;51;track;;;56597;;19/07/2014;JLF;;
04/01/1980;246;64;track;;;61147;;19/07/2014;JLF;;
04/01/1980;246;65;track;;;61497;;19/07/2014;JLF;;
04/01/1980;246;76;track;;;65347;;19/07/2014;JLF;;
04/01/1980;245;9;track;;;41896;;19/07/2014;JLF;;
04/01/1980;245;10;track;;;42246;;19/07/2014;JLF;;
04/01/1980;245;11;track;;;42596;;19/07/2014;JLF;;
04/01/1980;245;12;track;;;42946;;19/07/2014;JLF;;
04/01/1980;245;27;track;;;48196;;19/07/2014;JLF;;
04/01/1980;245;32;track;;;49946;;19/07/2014;JLF;;
04/01/1980;245;46;track;;;54846;;19/07/2014;JLF;;
04/01/1980;245;51;track;;;56596;;19/07/2014;JLF;;
04/01/1980;245;65;track;;;61496;;19/07/2014;JLF;;
04/01/1980;245;66;track;;;61846;;19/07/2014;JLF;;
04/01/1980;245;67;track;;;62196;;19/07/2014;JLF;;
04/01/1980;245;68;track;;;62546;;19/07/2014;JLF;;
04/01/1980;245;69;track;;;62896;;19/07/2014;JLF;;
04/01/1980;245;70;track;;;63246;;19/07/2014;JLF;;
04/01/1980;245;76;track;;;65346;;19/07/2014;JLF;;
04/01/1980;245;77;track;;;65696;;19/07/2014;JLF;;
04/01/1980;244;9;track;;;41895;;19/07/2014;JLF;;
04/01/1980;244;12;track;;;42945;;19/07/2014;JLF;;
04/01/1980;244;13;track;;;43295;;19/07/2014;JLF;;
04/01/1980;244;14;track;;;43645;;19/07/2014;JLF;;
04/01/1980;244;15;track;;;43995;;19/07/2014;JLF;;
04/01/1980;244;16;track;;;44345;;19/07/2014;JLF;;
04/01/1980;244;17;track;;;44695;;19/07/2014;JLF;;
04/01/1980;244;26;track;;;47845;;19/07/2014;JLF;;
04/01/1980;244;27;track;;;48195;;19/07/2014;JLF;;
04/01/1980;244;32;track;;;49945;;19/07/2014;JLF;;
04/01/1980;244;33;track;;;50295;;19/07/2014;JLF;;
04/01/1980;244;46;track;;;54845;;19/07/2014;JLF;;
04/01/1980;244;47;track;;;55195;;19/07/2014;JLF;;
04/01/1980;244;51;track;;;56595;;19/07/2014;JLF;;
04/01/1980;244;52;track;;;56945;;19/07/2014;JLF;;
04/01/1980;244;70;track;;;63245;;19/07/2014;JLF;;
04/01/1980;244;77;track;;;65695;;19/07/2014;JLF;;
04/01/1980;243;8;track;;;41544;;19/07/2014;JLF;;
04/01/1980;243;9;track;;;41894;;19/07/2014;JLF;;
