X;Y;DATE;CELL_ID;EVENT;VALUE;COMMENT
63;5;01/01/1923;509;bioClimate;9
64;5;01/01/1923;510;bioClimate;9
65;5;01/01/1923;511;bioClimate;9
66;5;01/01/1923;512;bioClimate;9
67;5;01/01/1923;513;bioClimate;9
68;5;01/01/1923;514;bioClimate;9
69;5;01/01/1923;515;bioClimate;9
70;5;01/01/1923;516;bioClimate;9
71;5;01/01/1923;517;bioClimate;9
72;5;01/01/1923;518;bioClimate;9
73;5;01/01/1923;519;bioClimate;9
74;5;01/01/1923;520;bioClimate;9
75;5;01/01/1923;521;bioClimate;9
76;5;01/01/1923;522;bioClimate;9
77;5;01/01/1923;523;bioClimate;9
78;5;01/01/1923;524;bioClimate;9
79;5;01/01/1923;525;bioClimate;9
80;5;01/01/1923;526;bioClimate;9
81;5;01/01/1923;527;bioClimate;9
82;5;01/01/1923;528;bioClimate;9
83;5;01/01/1923;529;bioClimate;9
84;5;01/01/1923;530;bioClimate;9
85;5;01/01/1923;531;bioClimate;9
86;5;01/01/1923;532;bioClimate;9
87;5;01/01/1923;533;bioClimate;9
88;5;01/01/1923;534;bioClimate;9
0;6;01/01/1923;535;bioClimate;0
1;6;01/01/1923;536;bioClimate;0
2;6;01/01/1923;537;bioClimate;0
3;6;01/01/1923;538;bioClimate;0
4;6;01/01/1923;539;bioClimate;0
5;6;01/01/1923;540;bioClimate;0
6;6;01/01/1923;541;bioClimate;0
7;6;01/01/1923;542;bioClimate;0
8;6;01/01/1923;543;bioClimate;0
9;6;01/01/1923;544;bioClimate;0
10;6;01/01/1923;545;bioClimate;8
11;6;01/01/1923;546;bioClimate;8
12;6;01/01/1923;547;bioClimate;8
13;6;01/01/1923;548;bioClimate;8
14;6;01/01/1923;549;bioClimate;8
15;6;01/01/1923;550;bioClimate;8
16;6;01/01/1923;551;bioClimate;8
17;6;01/01/1923;552;bioClimate;8
18;6;01/01/1923;553;bioClimate;8
19;6;01/01/1923;554;bioClimate;8
20;6;01/01/1923;555;bioClimate;8
21;6;01/01/1923;556;bioClimate;8
22;6;01/01/1923;557;bioClimate;9
23;6;01/01/1923;558;bioClimate;9
24;6;01/01/1923;559;bioClimate;9
25;6;01/01/1923;560;bioClimate;9
26;6;01/01/1923;561;bioClimate;9
27;6;01/01/1923;562;bioClimate;9
28;6;01/01/1923;563;bioClimate;9
29;6;01/01/1923;564;bioClimate;9
30;6;01/01/1923;565;bioClimate;9
31;6;01/01/1923;566;bioClimate;9
32;6;01/01/1923;567;bioClimate;9
33;6;01/01/1923;568;bioClimate;9
34;6;01/01/1923;569;bioClimate;9
35;6;01/01/1923;570;bioClimate;9
36;6;01/01/1923;571;bioClimate;9
37;6;01/01/1923;572;bioClimate;9
38;6;01/01/1923;573;bioClimate;9
39;6;01/01/1923;574;bioClimate;9
40;6;01/01/1923;575;bioClimate;9
41;6;01/01/1923;576;bioClimate;9
42;6;01/01/1923;577;bioClimate;9
43;6;01/01/1923;578;bioClimate;9
44;6;01/01/1923;579;bioClimate;9
45;6;01/01/1923;580;bioClimate;9
46;6;01/01/1923;581;bioClimate;9
47;6;01/01/1923;582;bioClimate;9
48;6;01/01/1923;583;bioClimate;9
49;6;01/01/1923;584;bioClimate;9
50;6;01/01/1923;585;bioClimate;9
51;6;01/01/1923;586;bioClimate;9
52;6;01/01/1923;587;bioClimate;9
53;6;01/01/1923;588;bioClimate;9
54;6;01/01/1923;589;bioClimate;9
55;6;01/01/1923;590;bioClimate;9
56;6;01/01/1923;591;bioClimate;9
57;6;01/01/1923;592;bioClimate;9
58;6;01/01/1923;593;bioClimate;9
59;6;01/01/1923;594;bioClimate;9
60;6;01/01/1923;595;bioClimate;9
61;6;01/01/1923;596;bioClimate;9
62;6;01/01/1923;597;bioClimate;9
63;6;01/01/1923;598;bioClimate;9
64;6;01/01/1923;599;bioClimate;9
65;6;01/01/1923;600;bioClimate;9
66;6;01/01/1923;601;bioClimate;9
67;6;01/01/1923;602;bioClimate;9
68;6;01/01/1923;603;bioClimate;9
69;6;01/01/1923;604;bioClimate;9
70;6;01/01/1923;605;bioClimate;9
71;6;01/01/1923;606;bioClimate;9
72;6;01/01/1923;607;bioClimate;9
73;6;01/01/1923;608;bioClimate;9
74;6;01/01/1923;609;bioClimate;9
75;6;01/01/1923;610;bioClimate;9
76;6;01/01/1923;611;bioClimate;9
77;6;01/01/1923;612;bioClimate;9
78;6;01/01/1923;613;bioClimate;9
79;6;01/01/1923;614;bioClimate;9
80;6;01/01/1923;615;bioClimate;9
81;6;01/01/1923;616;bioClimate;9
82;6;01/01/1923;617;bioClimate;9
83;6;01/01/1923;618;bioClimate;9
84;6;01/01/1923;619;bioClimate;9
85;6;01/01/1923;620;bioClimate;9
86;6;01/01/1923;621;bioClimate;9
87;6;01/01/1923;622;bioClimate;9
88;6;01/01/1923;623;bioClimate;9
0;7;01/01/1923;624;bioClimate;0
1;7;01/01/1923;625;bioClimate;0
2;7;01/01/1923;626;bioClimate;0
3;7;01/01/1923;627;bioClimate;0
4;7;01/01/1923;628;bioClimate;0
5;7;01/01/1923;629;bioClimate;0
6;7;01/01/1923;630;bioClimate;0
7;7;01/01/1923;631;bioClimate;0
8;7;01/01/1923;632;bioClimate;0
9;7;01/01/1923;633;bioClimate;0
10;7;01/01/1923;634;bioClimate;8
11;7;01/01/1923;635;bioClimate;8
12;7;01/01/1923;636;bioClimate;8
13;7;01/01/1923;637;bioClimate;8
14;7;01/01/1923;638;bioClimate;8
15;7;01/01/1923;639;bioClimate;8
16;7;01/01/1923;640;bioClimate;8
17;7;01/01/1923;641;bioClimate;8
18;7;01/01/1923;642;bioClimate;8
19;7;01/01/1923;643;bioClimate;8
20;7;01/01/1923;644;bioClimate;8
21;7;01/01/1923;645;bioClimate;8
22;7;01/01/1923;646;bioClimate;9
23;7;01/01/1923;647;bioClimate;9
24;7;01/01/1923;648;bioClimate;9
25;7;01/01/1923;649;bioClimate;9
26;7;01/01/1923;650;bioClimate;9
27;7;01/01/1923;651;bioClimate;9
28;7;01/01/1923;652;bioClimate;9
29;7;01/01/1923;653;bioClimate;9
30;7;01/01/1923;654;bioClimate;9
31;7;01/01/1923;655;bioClimate;9
32;7;01/01/1923;656;bioClimate;9
